Location,Household Type,TimeFrame,DataFormat,Data,Fips
Murray Hill/Stuyvesant,All Households,2007,Dollars,119803.8821,106
Murray Hill/Stuyvesant,Families,2007,Dollars,159743.0417,106
Murray Hill/Stuyvesant,Families without Children,2006,Dollars,170150.7985,106
Murray Hill/Stuyvesant,Families with Children,2006,Dollars,170253.7576,106
Murray Hill/Stuyvesant,Families,2006,Dollars,170185.1182,106
Murray Hill/Stuyvesant,All Households,2006,Dollars,114035.5199,106
Murray Hill/Stuyvesant,Families without Children,2005,Dollars,186250.0488,106
Murray Hill/Stuyvesant,Families,2005,Dollars,185377.3667,106
Murray Hill/Stuyvesant,Families with Children,2005,Dollars,182978.4751,106
Murray Hill/Stuyvesant,All Households,2005,Dollars,113032.6752,106
Upper West Side,All Households,2005,Dollars,110371.3228,107
Upper West Side,Families with Children,2005,Dollars,262460.7877,107
Upper West Side,Families,2005,Dollars,205410.9986,107
Upper West Side,Families without Children,2005,Dollars,175224.0711,107
Upper West Side,All Households,2006,Dollars,115203.6614,107
Upper West Side,Families,2006,Dollars,214172.8258,107
Upper West Side,Families with Children,2006,Dollars,254220.1215,107
Upper West Side,Families without Children,2006,Dollars,159484.9933,107
Upper West Side,All Households,2007,Dollars,107300.0279,107
Upper West Side,Families with Children,2007,Dollars,238177.6576,107
Upper West Side,Families,2007,Dollars,198287.9399,107
Upper West Side,Families without Children,2007,Dollars,163791.0965,107
Upper West Side,All Households,2008,Dollars,122610.6829,107
Upper West Side,Families,2008,Dollars,189330.8157,107
Upper West Side,Families with Children,2008,Dollars,226221.3879,107
Upper West Side,Families without Children,2008,Dollars,154613.7781,107
Upper West Side,All Households,2009,Dollars,126335.3395,107
Upper West Side,Families,2009,Dollars,216080.1824,107
Upper West Side,Families with Children,2009,Dollars,240555.0714,107
Upper West Side,Families without Children,2009,Dollars,192183.4216,107
Upper West Side,All Households,2010,Dollars,105759.6021,107
Upper West Side,Families,2010,Dollars,165895.0187,107
Upper West Side,Families with Children,2010,Dollars,205958.6611,107
Upper West Side,All Households,2011,Dollars,104987.1104,107
Upper West Side,Families without Children,2010,Dollars,137281.4888,107
Upper West Side,Families,2011,Dollars,161059.9788,107
Upper West Side,Families with Children,2011,Dollars,206335.6702,107
Upper West Side,Families without Children,2011,Dollars,135256.3434,107
Upper West Side,All Households,2012,Dollars,102428.08,107
Upper West Side,Families,2012,Dollars,169129.3778,107
Upper West Side,Families without Children,2012,Dollars,147811.1111,107
Upper West Side,Families with Children,2012,Dollars,197607.28,107
Upper West Side,All Households,2013,Dollars,109127.838,107
Upper West Side,Families,2013,Dollars,199129.4759,107
Upper West Side,Families with Children,2013,Dollars,209838.565,107
Upper West Side,Families without Children,2013,Dollars,182412.8759,107
Upper West Side,All Households,2014,Dollars,114777.9113,107
Upper West Side,Families with Children,2014,Dollars,267667.3945,107
Upper West Side,Families,2014,Dollars,186263.1869,107
Upper West Side,Families without Children,2014,Dollars,150736.2016,107
Upper West Side,All Households,2015,Dollars,109031.767,107
Upper West Side,Families,2015,Dollars,171742.9192,107
Upper West Side,Families with Children,2015,Dollars,232743.6887,107
Upper West Side,Families without Children,2015,Dollars,148051.1522,107
Upper West Side,Families,2016,Dollars,197024.3464,107
Upper West Side,All Households,2016,Dollars,118543.1664,107
Upper West Side,Families with Children,2016,Dollars,247181.7318,107
Upper West Side,Families without Children,2016,Dollars,165925.2759,107
Upper West Side,Families,2017,Dollars,192425.9169,107
Upper West Side,All Households,2017,Dollars,129213.5485,107
Upper West Side,All Households,2018,Dollars,124029.159,107
Upper West Side,Families without Children,2017,Dollars,173438.2188,107
Upper West Side,Families with Children,2017,Dollars,256155.5817,107
Upper West Side,Families without Children,2019,Dollars,236136,107
Upper West Side,Families with Children,2019,Dollars,250001,107
Upper West Side,Families,2019,Dollars,242446,107
Upper West Side,All Households,2019,Dollars,136735,107
Upper West Side,Families without Children,2018,Dollars,214726.156,107
Upper West Side,Families with Children,2018,Dollars,254530.4935,107
Upper West Side,Families,2018,Dollars,230900.9951,107
Upper East Side,Families,2018,Dollars,217276.5414,108
Upper East Side,Families with Children,2018,Dollars,254530.4935,108
Upper East Side,Families without Children,2018,Dollars,176947.8732,108
Upper East Side,All Households,2019,Dollars,134264,108
Upper East Side,Families,2019,Dollars,225919,108
Upper East Side,Families with Children,2019,Dollars,250001,108
Upper East Side,Families without Children,2019,Dollars,179869,108
Upper East Side,Families with Children,2017,Dollars,211715.0236,108
Upper East Side,Families without Children,2017,Dollars,233868.0332,108
Upper East Side,All Households,2018,Dollars,123902.9124,108
Upper East Side,All Households,2017,Dollars,136987.5956,108
Upper East Side,Families,2017,Dollars,218000.8006,108
Upper East Side,Families without Children,2016,Dollars,211168.1324,108
Upper East Side,Families with Children,2016,Dollars,241114.4779,108
Upper East Side,All Households,2016,Dollars,124616.8124,108
Upper East Side,Families,2016,Dollars,215395.5009,108
Upper East Side,Families without Children,2015,Dollars,207441.896,108
Upper East Side,Families with Children,2015,Dollars,248791.0705,108
Upper East Side,Families,2015,Dollars,217538.0095,108
Upper East Side,All Households,2015,Dollars,110557.6225,108
Upper East Side,Families without Children,2014,Dollars,175786.4772,108
Upper East Side,Families,2014,Dollars,203286.2188,108
Upper East Side,Families with Children,2014,Dollars,239257.4806,108
Upper East Side,All Households,2014,Dollars,124568.2084,108
Upper East Side,Families without Children,2013,Dollars,187646.5007,108
Upper East Side,Families with Children,2013,Dollars,252058.2307,108
Upper East Side,Families,2013,Dollars,208475.4701,108
Upper East Side,All Households,2013,Dollars,118380.3942,108
Upper East Side,Families with Children,2012,Dollars,232891.1867,108
Upper East Side,Families without Children,2012,Dollars,176767.5867,108
Upper East Side,Families,2012,Dollars,190048.2756,108
Upper East Side,All Households,2012,Dollars,110802.5556,108
Upper East Side,Families without Children,2011,Dollars,187862.6778,108
Upper East Side,Families with Children,2011,Dollars,#VALUE!,108
Upper East Side,Families,2011,Dollars,220831.7746,108
Upper East Side,All Households,2011,Dollars,119861.4236,108
Upper East Side,Families with Children,2010,Dollars,269410.192,108
Upper East Side,Families without Children,2010,Dollars,171293.3989,108
Upper East Side,Families,2010,Dollars,201667.2191,108
Upper East Side,All Households,2010,Dollars,112194.4148,108
Upper East Side,Families without Children,2009,Dollars,200047.876,108
Upper East Side,Families with Children,2009,Dollars,227855.3633,108
Upper East Side,Families,2009,Dollars,212628.1361,108
Upper East Side,All Households,2009,Dollars,118034.9001,108
Upper East Side,Families without Children,2008,Dollars,196096.6266,108
Upper East Side,Families with Children,2008,Dollars,238065.128,108
Upper East Side,Families,2008,Dollars,216634.5052,108
Upper East Side,All Households,2008,Dollars,131154.8403,108
Upper East Side,Families without Children,2007,Dollars,202928.0614,108
Upper East Side,Families with Children,2007,Dollars,242815.307,108
Upper East Side,All Households,2007,Dollars,127128.6983,108
Upper East Side,Families,2007,Dollars,220055.9685,108
Upper East Side,Families without Children,2006,Dollars,204354.8447,108
Upper East Side,Families with Children,2006,Dollars,254220.1215,108
Upper East Side,Families,2006,Dollars,226341.0719,108
Upper East Side,All Households,2006,Dollars,122333.2647,108
Upper East Side,Families without Children,2005,Dollars,180533.6528,108
Upper East Side,Families,2005,Dollars,206147.2011,108
Upper East Side,Families with Children,2005,Dollars,260466.0857,108
Upper East Side,All Households,2005,Dollars,108675.8261,108
Manhattanville,All Households,2005,Dollars,36697.26734,109
Manhattanville,Families with Children,2005,Dollars,23818.31649,109
Manhattanville,Families,2005,Dollars,42056.71663,109
Manhattanville,Families without Children,2005,Dollars,52960.65005,109
Manhattanville,All Households,2006,Dollars,36559.39568,109
Manhattanville,Families,2006,Dollars,55751.74375,109
Manhattanville,Families with Children,2006,Dollars,58239.28764,109
Manhattanville,Families without Children,2006,Dollars,54405.64821,109
Manhattanville,Families,2007,Dollars,57704.86704,109
Manhattanville,All Households,2007,Dollars,51745.88313,109
Manhattanville,Families with Children,2007,Dollars,57708.57518,109
Manhattanville,Families without Children,2007,Dollars,57696.21471,109
Manhattanville,All Households,2008,Dollars,44724.10528,109
Manhattanville,Families,2008,Dollars,50256.73886,109
Manhattanville,Families with Children,2008,Dollars,36638.22321,109
Manhattanville,Families without Children,2008,Dollars,61898.12362,109
Manhattanville,All Households,2009,Dollars,46123.63896,109
Manhattanville,Families,2009,Dollars,54402.57773,109
Manhattanville,Families with Children,2009,Dollars,57787.73319,109
Manhattanville,Families without Children,2009,Dollars,53586.7481,109
Manhattanville,All Households,2010,Dollars,43793.38951,109
Manhattanville,Families,2010,Dollars,47836.8867,109
Manhattanville,Families without Children,2010,Dollars,50323.38483,109
Manhattanville,Families with Children,2010,Dollars,41702.89794,109
Manhattanville,All Households,2011,Dollars,44981.78215,109
Manhattanville,Families,2011,Dollars,48824.2466,109
Manhattanville,Families with Children,2011,Dollars,46533.34947,109
Manhattanville,Families without Children,2011,Dollars,50097.85325,109
Manhattanville,All Households,2012,Dollars,45080.71556,109
Manhattanville,Families,2012,Dollars,58861.17333,109
Manhattanville,Families with Children,2012,Dollars,50932.92,109
Manhattanville,Families without Children,2012,Dollars,65422.87111,109
Manhattanville,All Households,2013,Dollars,50126.71533,109
Manhattanville,Families,2013,Dollars,53468.49635,109
Manhattanville,Families with Children,2013,Dollars,50544.43796,109
Manhattanville,Families without Children,2013,Dollars,58502.05401,109
Manhattanville,All Households,2014,Dollars,45654.5435,109
Manhattanville,Families,2014,Dollars,52586.77003,109
Manhattanville,Families with Children,2014,Dollars,69525.48665,109
Manhattanville,Families without Children,2014,Dollars,48552.60982,109
Manhattanville,All Households,2015,Dollars,52534.10576,109
Manhattanville,Families,2015,Dollars,56340.11178,109
Manhattanville,Families with Children,2015,Dollars,65224.38951,109
Manhattanville,Families without Children,2015,Dollars,55900.91574,109
Manhattanville,Families,2016,Dollars,55894.37606,109
Manhattanville,All Households,2016,Dollars,52239.10866,109
Manhattanville,Families with Children,2016,Dollars,67883.99406,109
Manhattanville,Families without Children,2016,Dollars,54327.22411,109
Manhattanville,Families,2017,Dollars,54438.14543,109
Manhattanville,All Households,2017,Dollars,52196.87535,109
Manhattanville,All Households,2018,Dollars,61108.45457,109
Manhattanville,Families without Children,2017,Dollars,63840.21607,109
Manhattanville,Families with Children,2017,Dollars,34243.77008,109
Manhattanville,Families without Children,2019,Dollars,84861,109
Manhattanville,Families with Children,2019,Dollars,112317,109
Manhattanville,Families,2019,Dollars,88914,109
Manhattanville,All Households,2019,Dollars,68370,109
Manhattanville,Families without Children,2018,Dollars,68562.09573,109
Manhattanville,Families with Children,2018,Dollars,66199.04408,109
Manhattanville,Families,2018,Dollars,66800.75176,109
Central Harlem,Families,2018,Dollars,56464.81882,110
Central Harlem,Families with Children,2018,Dollars,60120.88021,110
Central Harlem,Families without Children,2018,Dollars,47777.21877,110
Central Harlem,All Households,2019,Dollars,54932,110
Central Harlem,Families,2019,Dollars,61606,110
Central Harlem,Families with Children,2019,Dollars,51599,110
Central Harlem,Families without Children,2019,Dollars,69025,110
Central Harlem,Families with Children,2017,Dollars,41136.53601,110
Central Harlem,Families without Children,2017,Dollars,65603.82133,110
Central Harlem,All Households,2018,Dollars,48572.36885,110
Central Harlem,All Households,2017,Dollars,51165.41136,110
Central Harlem,Families,2017,Dollars,53809.25485,110
Central Harlem,Families without Children,2016,Dollars,60273.02632,110
Central Harlem,Families with Children,2016,Dollars,47785.88285,110
Central Harlem,All Households,2016,Dollars,48627.52122,110
Central Harlem,Families,2016,Dollars,55245.56876,110
Central Harlem,Families without Children,2015,Dollars,61288.8908,110
Central Harlem,Families with Children,2015,Dollars,49256.86156,110
Central Harlem,Families,2015,Dollars,54709.58298,110
Central Harlem,All Households,2015,Dollars,49685.26655,110
Central Harlem,Families without Children,2014,Dollars,60554.56072,110
Central Harlem,Families with Children,2014,Dollars,44221.18432,110
Central Harlem,Families,2014,Dollars,51713.35056,110
Central Harlem,All Households,2014,Dollars,43848.25151,110
Central Harlem,Families without Children,2013,Dollars,52984.81752,110
Central Harlem,Families with Children,2013,Dollars,34046.5927,110
